case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
379,glm-5.3,S4,A,C,False,glm-5.3,glm-5.3,C,3.603,608,43,40,651,1,
379,glm-5.3,S5,A,C,False,glm-5.3,glm-5.3,C,3.876,608,31,28,639,1,
379,glm-5.3,S6,A,C,False,glm-5.3,glm-5.3,C,4.072,608,43,40,651,1,
380,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.908,576,45,41,621,1,
380,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.093,576,49,45,625,1,
380,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,5.689,576,3,0,579,1,
381,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,10.363,509,120,117,629,1,
381,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.361,509,20,17,529,1,
381,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.513,509,14,11,523,1,
382,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,4.778,610,12,8,622,1,
382,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.257,610,3,0,613,1,
382,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.258,610,3,0,613,1,
383,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,6.575,620,177,172,797,1,
383,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,6.382,620,15,11,635,1,
383,glm-5.3,S6,C,B,False,glm-5.3,glm-5.3,B,2.042,620,3,0,623,1,
384,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.523,652,3,0,655,1,
384,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,1.932,652,3,0,655,1,
384,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,12.506,652,3,0,655,1,
385,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.143,499,3,0,502,1,
385,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.416,499,3,0,502,1,
385,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,3.187,499,3,0,502,1,
386,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.313,596,48,44,644,1,
386,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.798,596,3,0,599,1,
386,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.644,596,29,25,625,1,
387,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,2.289,637,3,0,640,1,
387,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.518,637,60,57,697,1,
387,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.528,637,80,77,717,1,
388,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,5.046,657,74,70,731,1,
388,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,8.608,657,60,57,717,1,
388,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.708,657,70,67,727,1,
389,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,6.841,626,3,0,629,1,
389,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,6.056,626,77,74,703,1,
389,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,5.418,626,3,0,629,1,
390,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.875,568,16,13,584,1,
390,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,5.153,568,51,48,619,1,
390,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.24,568,3,0,571,1,
391,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,10.305,686,49,46,735,1,
391,glm-5.3,S5,C,B,False,glm-5.3,glm-5.3,B,2.902,686,38,35,724,1,
391,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,9.079,686,27,24,713,1,
392,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,7.15,617,3,0,620,1,
392,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.571,617,24,20,641,1,
392,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.169,617,14,10,631,1,
393,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,10.123,447,17,14,464,1,
393,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.46,447,51,48,498,1,
393,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.654,447,3,0,450,1,
394,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.944,652,18,15,670,1,
394,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.513,652,3,0,655,1,
394,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,1.67,652,3,0,655,1,
395,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.247,488,3,0,491,1,
395,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,11.313,488,57,54,545,1,
395,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.435,488,3,0,491,1,
396,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,6.473,507,3,0,510,1,
396,glm-5.3,S5,B,A,False,glm-5.3,glm-5.3,A,2.226,507,3,0,510,1,
396,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,21.039,507,3,0,510,1,
397,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,4.073,587,3,0,590,1,
397,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.986,587,73,70,660,1,
397,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,4.614,587,20,16,607,1,
398,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.569,492,3,0,495,1,
398,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,1.865,492,3,0,495,1,
398,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.134,492,3,0,495,1,
399,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.145,488,3,0,491,1,
399,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,1.45,488,3,0,491,1,
399,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,1.972,488,3,0,491,1,
400,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.983,636,3,0,639,1,
400,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.033,636,3,0,639,1,
400,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.553,636,3,0,639,1,
